run_id,version,artifact_version,suite,case_id,is_multiturn,case_failure_type,observed_mismatch,expected_tool,actual_tool,passed,routing_correct,args_correct,failures
v3-bonus_B_base_openai_20260729T113407768924,v3-bonus,v3-bonus+p47281754cffc+t3d17fc26cdfc,base,R07_search_type_arg,False,wrong_arg_value,provider_error,social_search,,False,False,False,APIConnectionError: Connection error.
v3-bonus_B_base_openai_20260729T113407768924,v3-bonus,v3-bonus+p47281754cffc+t3d17fc26cdfc,base,R08_out_of_scope,False,out_of_scope,provider_error,no_tool,,False,False,False,APIConnectionError: Connection error.
v3-bonus_B_base_openai_20260729T113407768924,v3-bonus,v3-bonus+p47281754cffc+t3d17fc26cdfc,base,R09_no_tool_capability,False,unnecessary_tool,provider_error,no_tool,,False,False,False,APIConnectionError: Connection error.
v3-bonus_B_base_openai_20260729T113407768924,v3-bonus,v3-bonus+p47281754cffc+t3d17fc26cdfc,base,R10_missing_handle,False,missing_info,provider_error,clarify,,False,False,False,APIConnectionError: Connection error.
v3-bonus_B_base_openai_20260729T113407768924,v3-bonus,v3-bonus+p47281754cffc+t3d17fc26cdfc,base,R11_missing_url,False,missing_info,provider_error,clarify,,False,False,False,APIConnectionError: Connection error.
v3-bonus_B_base_openai_20260729T113407768924,v3-bonus,v3-bonus+p47281754cffc+t3d17fc26cdfc,base,R12_confirm_before_send,False,wrong_boundary,provider_error,clarify,,False,False,False,APIConnectionError: Connection error.
v3-bonus_B_base_openai_20260729T113407768924,v3-bonus,v3-bonus+p47281754cffc+t3d17fc26cdfc,base,R13_parallel_web_and_tweets,False,wrong_tool,provider_error,lookup|social_search,,False,False,False,APIConnectionError: Connection error.
v3-bonus_B_base_openai_20260729T113407768924,v3-bonus,v3-bonus+p47281754cffc+t3d17fc26cdfc,base,R14_out_of_scope_coding,False,out_of_scope,provider_error,no_tool,,False,False,False,APIConnectionError: Connection error.
v3-bonus_B_base_openai_20260729T113407768924,v3-bonus,v3-bonus+p47281754cffc+t3d17fc26cdfc,base,M01_clarify_then_fill,True,missing_info,provider_error,timeline,,False,False,False,APIConnectionError: Connection error.
v3-bonus_B_base_openai_20260729T113407768924,v3-bonus,v3-bonus+p47281754cffc+t3d17fc26cdfc,base,M02_carryover_timeframe,True,wrong_arg_value,provider_error,lookup,,False,False,False,APIConnectionError: Connection error.
v3-bonus_B_base_openai_20260729T113407768924,v3-bonus,v3-bonus+p47281754cffc+t3d17fc26cdfc,base,M03_correction_handle,True,wrong_arg_value,provider_error,timeline,,False,False,False,APIConnectionError: Connection error.
v3-bonus_B_base_openai_20260729T113407768924,v3-bonus,v3-bonus+p47281754cffc+t3d17fc26cdfc,base,M04_clarify_then_url,True,missing_info,provider_error,fetch,,False,False,False,APIConnectionError: Connection error.
v3-bonus_B_base_openai_20260729T113407768924,v3-bonus,v3-bonus+p47281754cffc+t3d17fc26cdfc,base,M05_correction_limit,True,wrong_arg_value,provider_error,timeline,,False,False,False,APIConnectionError: Connection error.
v3-bonus_B_base_openai_20260729T113407768924,v3-bonus,v3-bonus+p47281754cffc+t3d17fc26cdfc,base,M06_switch_tool,True,wrong_tool,provider_error,lookup,,False,False,False,APIConnectionError: Connection error.
v3-bonus_B_base_openai_20260729T113625222876,v3-bonus,v3-bonus+p47281754cffc+t3d17fc26cdfc,base,R01_user_tweets_routing,False,wrong_tool,,timeline,timeline,True,True,True,
v3-bonus_B_base_openai_20260729T113625222876,v3-bonus,v3-bonus+p47281754cffc+t3d17fc26cdfc,base,R02_search_tweets_routing,False,wrong_tool,,social_search,social_search,True,True,True,
v3-bonus_B_base_openai_20260729T113625222876,v3-bonus,v3-bonus+p47281754cffc+t3d17fc26cdfc,base,R03_web_news_routing,False,wrong_tool,,lookup,lookup,True,True,True,
v3-bonus_B_base_openai_20260729T113625222876,v3-bonus,v3-bonus+p47281754cffc+t3d17fc26cdfc,base,R04_read_url_routing,False,wrong_tool,,fetch,fetch,True,True,True,
v3-bonus_B_base_openai_20260729T113625222876,v3-bonus,v3-bonus+p47281754cffc+t3d17fc26cdfc,base,R05_limit_arg,False,wrong_arg_value,,timeline,timeline,True,True,True,
v3-bonus_B_base_openai_20260729T113625222876,v3-bonus,v3-bonus+p47281754cffc+t3d17fc26cdfc,base,R06_timeframe_arg,False,wrong_arg_value,,lookup,lookup,True,True,True,
v3-bonus_B_base_openai_20260729T113625222876,v3-bonus,v3-bonus+p47281754cffc+t3d17fc26cdfc,base,R07_search_type_arg,False,wrong_arg_value,,social_search,social_search,True,True,True,
v3-bonus_B_base_openai_20260729T113625222876,v3-bonus,v3-bonus+p47281754cffc+t3d17fc26cdfc,base,R08_out_of_scope,False,out_of_scope,,no_tool,,True,True,True,
v3-bonus_B_base_openai_20260729T113625222876,v3-bonus,v3-bonus+p47281754cffc+t3d17fc26cdfc,base,R09_no_tool_capability,False,unnecessary_tool,,no_tool,,True,True,True,
v3-bonus_B_base_openai_20260729T113625222876,v3-bonus,v3-bonus+p47281754cffc+t3d17fc26cdfc,base,R10_missing_handle,False,missing_info,,clarify,clarify,True,True,True,
v3-bonus_B_base_openai_20260729T113625222876,v3-bonus,v3-bonus+p47281754cffc+t3d17fc26cdfc,base,R11_missing_url,False,missing_info,,clarify,clarify,True,True,True,
v3-bonus_B_base_openai_20260729T113625222876,v3-bonus,v3-bonus+p47281754cffc+t3d17fc26cdfc,base,R12_confirm_before_send,False,wrong_boundary,,clarify,clarify,True,True,True,
v3-bonus_B_base_openai_20260729T113625222876,v3-bonus,v3-bonus+p47281754cffc+t3d17fc26cdfc,base,R13_parallel_web_and_tweets,False,wrong_tool,,lookup|social_search,lookup|social_search,True,True,True,
v3-bonus_B_base_openai_20260729T113625222876,v3-bonus,v3-bonus+p47281754cffc+t3d17fc26cdfc,base,R14_out_of_scope_coding,False,out_of_scope,,no_tool,,True,True,True,
v3-bonus_B_base_openai_20260729T113625222876,v3-bonus,v3-bonus+p47281754cffc+t3d17fc26cdfc,base,M01_clarify_then_fill,True,missing_info,,timeline,timeline,True,True,True,
v3-bonus_B_base_openai_20260729T113625222876,v3-bonus,v3-bonus+p47281754cffc+t3d17fc26cdfc,base,M02_carryover_timeframe,True,wrong_arg_value,,lookup,lookup,True,True,True,
v3-bonus_B_base_openai_20260729T113625222876,v3-bonus,v3-bonus+p47281754cffc+t3d17fc26cdfc,base,M03_correction_handle,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3-bonus_B_base_openai_20260729T113625222876,v3-bonus,v3-bonus+p47281754cffc+t3d17fc26cdfc,base,M04_clarify_then_url,True,missing_info,,fetch,fetch,True,True,True,
v3-bonus_B_base_openai_20260729T113625222876,v3-bonus,v3-bonus+p47281754cffc+t3d17fc26cdfc,base,M05_correction_limit,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3-bonus_B_base_openai_20260729T113625222876,v3-bonus,v3-bonus+p47281754cffc+t3d17fc26cdfc,base,M06_switch_tool,True,wrong_tool,,lookup,lookup,True,True,True,
v3-bonus_B_bonus_openai_20260729T112921839394,v3-bonus,v3-bonus+p47281754cffc+td0241a8991df,bonus,B_S01_deduplicate_sources,False,wrong_arg_value,,source_deduplicate,source_deduplicate,True,True,True,
v3-bonus_B_bonus_openai_20260729T112921839394,v3-bonus,v3-bonus+p47281754cffc+td0241a8991df,bonus,B_S02_claim_matrix,False,wrong_arg_value,,claim_matrix,claim_matrix,True,True,True,
v3-bonus_B_bonus_openai_20260729T112921839394,v3-bonus,v3-bonus+p47281754cffc+td0241a8991df,bonus,B_S03_bibtex_export,False,wrong_arg_value,,citation_export,citation_export,True,True,True,
v3-bonus_B_bonus_openai_20260729T112921839394,v3-bonus,v3-bonus+p47281754cffc+td0241a8991df,bonus,B_M01_deduplicate_strategy_correction,True,wrong_arg_value,,source_deduplicate,source_deduplicate,True,True,True,
v3-bonus_B_bonus_openai_20260729T112921839394,v3-bonus,v3-bonus+p47281754cffc+td0241a8991df,bonus,B_M02_claim_threshold_correction,True,wrong_arg_value,,claim_matrix,claim_matrix,True,True,True,
v3-bonus_B_bonus_openai_20260729T112921839394,v3-bonus,v3-bonus+p47281754cffc+td0241a8991df,bonus,B_M03_citation_style_switch,True,wrong_arg_value,,citation_export,citation_export,True,True,True,
v3-bonus_B_bonus_openai_20260729T113340477986,v3-bonus,v3-bonus+p47281754cffc+t3d17fc26cdfc,bonus,B_S01_deduplicate_sources,False,wrong_arg_value,provider_error,source_deduplicate,,False,False,False,APIConnectionError: Connection error.
v3-bonus_B_bonus_openai_20260729T113340477986,v3-bonus,v3-bonus+p47281754cffc+t3d17fc26cdfc,bonus,B_S02_claim_matrix,False,wrong_arg_value,provider_error,claim_matrix,,False,False,False,APIConnectionError: Connection error.
v3-bonus_B_bonus_openai_20260729T113340477986,v3-bonus,v3-bonus+p47281754cffc+t3d17fc26cdfc,bonus,B_S03_bibtex_export,False,wrong_arg_value,provider_error,citation_export,,False,False,False,APIConnectionError: Connection error.
v3-bonus_B_bonus_openai_20260729T113340477986,v3-bonus,v3-bonus+p47281754cffc+t3d17fc26cdfc,bonus,B_M01_deduplicate_strategy_correction,True,wrong_arg_value,provider_error,source_deduplicate,,False,False,False,APIConnectionError: Connection error.
v3-bonus_B_bonus_openai_20260729T113340477986,v3-bonus,v3-bonus+p47281754cffc+t3d17fc26cdfc,bonus,B_M02_claim_threshold_correction,True,wrong_arg_value,provider_error,claim_matrix,,False,False,False,APIConnectionError: Connection error.
v3-bonus_B_bonus_openai_20260729T113340477986,v3-bonus,v3-bonus+p47281754cffc+t3d17fc26cdfc,bonus,B_M03_citation_style_switch,True,wrong_arg_value,provider_error,citation_export,,False,False,False,APIConnectionError: Connection error.
v3-bonus_B_bonus_openai_20260729T113443811945,v3-bonus,v3-bonus+p47281754cffc+t3d17fc26cdfc,bonus,B_S01_deduplicate_sources,False,wrong_arg_value,,source_deduplicate,source_deduplicate,True,True,True,
v3-bonus_B_bonus_openai_20260729T113443811945,v3-bonus,v3-bonus+p47281754cffc+t3d17fc26cdfc,bonus,B_S02_claim_matrix,False,wrong_arg_value,,claim_matrix,claim_matrix,True,True,True,
v3-bonus_B_bonus_openai_20260729T113443811945,v3-bonus,v3-bonus+p47281754cffc+t3d17fc26cdfc,bonus,B_S03_bibtex_export,False,wrong_arg_value,,citation_export,citation_export,True,True,True,
v3-bonus_B_bonus_openai_20260729T113443811945,v3-bonus,v3-bonus+p47281754cffc+t3d17fc26cdfc,bonus,B_M01_deduplicate_strategy_correction,True,wrong_arg_value,,source_deduplicate,source_deduplicate,True,True,True,
v3-bonus_B_bonus_openai_20260729T113443811945,v3-bonus,v3-bonus+p47281754cffc+t3d17fc26cdfc,bonus,B_M02_claim_threshold_correction,True,wrong_arg_value,,claim_matrix,claim_matrix,True,True,True,
v3-bonus_B_bonus_openai_20260729T113443811945,v3-bonus,v3-bonus+p47281754cffc+t3d17fc26cdfc,bonus,B_M03_citation_style_switch,True,wrong_arg_value,,citation_export,citation_export,True,True,True,
v3_B_base_openai_20260729T104318471396,v3,v3+p06591829a481+tde4f1fb39d5b,base,R01_user_tweets_routing,False,wrong_tool,,timeline,timeline,True,True,True,
v3_B_base_openai_20260729T104318471396,v3,v3+p06591829a481+tde4f1fb39d5b,base,R02_search_tweets_routing,False,wrong_tool,,social_search,social_search,True,True,True,
v3_B_base_openai_20260729T104318471396,v3,v3+p06591829a481+tde4f1fb39d5b,base,R03_web_news_routing,False,wrong_tool,extra_tool_call,lookup,lookup|social_search,False,False,False,extra tool call social_search
v3_B_base_openai_20260729T104318471396,v3,v3+p06591829a481+tde4f1fb39d5b,base,R04_read_url_routing,False,wrong_tool,,fetch,fetch,True,True,True,
v3_B_base_openai_20260729T104318471396,v3,v3+p06591829a481+tde4f1fb39d5b,base,R05_limit_arg,False,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_openai_20260729T104318471396,v3,v3+p06591829a481+tde4f1fb39d5b,base,R06_timeframe_arg,False,wrong_arg_value,,lookup,lookup,True,True,True,
v3_B_base_openai_20260729T104318471396,v3,v3+p06591829a481+tde4f1fb39d5b,base,R07_search_type_arg,False,wrong_arg_value,,social_search,social_search,True,True,True,
v3_B_base_openai_20260729T104318471396,v3,v3+p06591829a481+tde4f1fb39d5b,base,R08_out_of_scope,False,out_of_scope,,no_tool,,True,True,True,
v3_B_base_openai_20260729T104318471396,v3,v3+p06591829a481+tde4f1fb39d5b,base,R09_no_tool_capability,False,unnecessary_tool,,no_tool,,True,True,True,
v3_B_base_openai_20260729T104318471396,v3,v3+p06591829a481+tde4f1fb39d5b,base,R10_missing_handle,False,missing_info,,clarify,clarify,True,True,True,
v3_B_base_openai_20260729T104318471396,v3,v3+p06591829a481+tde4f1fb39d5b,base,R11_missing_url,False,missing_info,,clarify,clarify,True,True,True,
v3_B_base_openai_20260729T104318471396,v3,v3+p06591829a481+tde4f1fb39d5b,base,R12_confirm_before_send,False,wrong_boundary,,clarify,clarify,True,True,True,
v3_B_base_openai_20260729T104318471396,v3,v3+p06591829a481+tde4f1fb39d5b,base,R13_parallel_web_and_tweets,False,wrong_tool,,lookup|social_search,lookup|social_search,True,True,True,
v3_B_base_openai_20260729T104318471396,v3,v3+p06591829a481+tde4f1fb39d5b,base,R14_out_of_scope_coding,False,out_of_scope,,no_tool,,True,True,True,
v3_B_base_openai_20260729T104318471396,v3,v3+p06591829a481+tde4f1fb39d5b,base,M01_clarify_then_fill,True,missing_info,,timeline,timeline,True,True,True,
v3_B_base_openai_20260729T104318471396,v3,v3+p06591829a481+tde4f1fb39d5b,base,M02_carryover_timeframe,True,wrong_arg_value,missing_tool_call,lookup,social_search,False,False,False,missing tool call lookup; extra tool call social_search
v3_B_base_openai_20260729T104318471396,v3,v3+p06591829a481+tde4f1fb39d5b,base,M03_correction_handle,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_openai_20260729T104318471396,v3,v3+p06591829a481+tde4f1fb39d5b,base,M04_clarify_then_url,True,missing_info,,fetch,fetch,True,True,True,
v3_B_base_openai_20260729T104318471396,v3,v3+p06591829a481+tde4f1fb39d5b,base,M05_correction_limit,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_openai_20260729T104318471396,v3,v3+p06591829a481+tde4f1fb39d5b,base,M06_switch_tool,True,wrong_tool,extra_tool_call,lookup,lookup|social_search,False,False,False,extra tool call social_search
v3_B_base_openai_20260729T104535614753,v3,v3+p4f38f795131e+t0346140a7195,base,R01_user_tweets_routing,False,wrong_tool,,timeline,timeline,True,True,True,
v3_B_base_openai_20260729T104535614753,v3,v3+p4f38f795131e+t0346140a7195,base,R02_search_tweets_routing,False,wrong_tool,,social_search,social_search,True,True,True,
v3_B_base_openai_20260729T104535614753,v3,v3+p4f38f795131e+t0346140a7195,base,R03_web_news_routing,False,wrong_tool,,lookup,lookup,True,True,True,
v3_B_base_openai_20260729T104535614753,v3,v3+p4f38f795131e+t0346140a7195,base,R04_read_url_routing,False,wrong_tool,,fetch,fetch,True,True,True,
v3_B_base_openai_20260729T104535614753,v3,v3+p4f38f795131e+t0346140a7195,base,R05_limit_arg,False,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_openai_20260729T104535614753,v3,v3+p4f38f795131e+t0346140a7195,base,R06_timeframe_arg,False,wrong_arg_value,,lookup,lookup,True,True,True,
v3_B_base_openai_20260729T104535614753,v3,v3+p4f38f795131e+t0346140a7195,base,R07_search_type_arg,False,wrong_arg_value,,social_search,social_search,True,True,True,
v3_B_base_openai_20260729T104535614753,v3,v3+p4f38f795131e+t0346140a7195,base,R08_out_of_scope,False,out_of_scope,,no_tool,,True,True,True,
v3_B_base_openai_20260729T104535614753,v3,v3+p4f38f795131e+t0346140a7195,base,R09_no_tool_capability,False,unnecessary_tool,,no_tool,,True,True,True,
v3_B_base_openai_20260729T104535614753,v3,v3+p4f38f795131e+t0346140a7195,base,R10_missing_handle,False,missing_info,missing_tool_call,clarify,social_search,False,False,False,missing tool call clarify; extra tool call social_search
v3_B_base_openai_20260729T104535614753,v3,v3+p4f38f795131e+t0346140a7195,base,R11_missing_url,False,missing_info,,clarify,clarify,True,True,True,
v3_B_base_openai_20260729T104535614753,v3,v3+p4f38f795131e+t0346140a7195,base,R12_confirm_before_send,False,wrong_boundary,,clarify,clarify,True,True,True,
v3_B_base_openai_20260729T104535614753,v3,v3+p4f38f795131e+t0346140a7195,base,R13_parallel_web_and_tweets,False,wrong_tool,,lookup|social_search,lookup|social_search,True,True,True,
v3_B_base_openai_20260729T104535614753,v3,v3+p4f38f795131e+t0346140a7195,base,R14_out_of_scope_coding,False,out_of_scope,,no_tool,,True,True,True,
v3_B_base_openai_20260729T104535614753,v3,v3+p4f38f795131e+t0346140a7195,base,M01_clarify_then_fill,True,missing_info,,timeline,timeline,True,True,True,
v3_B_base_openai_20260729T104535614753,v3,v3+p4f38f795131e+t0346140a7195,base,M02_carryover_timeframe,True,wrong_arg_value,,lookup,lookup,True,True,True,
v3_B_base_openai_20260729T104535614753,v3,v3+p4f38f795131e+t0346140a7195,base,M03_correction_handle,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_openai_20260729T104535614753,v3,v3+p4f38f795131e+t0346140a7195,base,M04_clarify_then_url,True,missing_info,,fetch,fetch,True,True,True,
v3_B_base_openai_20260729T104535614753,v3,v3+p4f38f795131e+t0346140a7195,base,M05_correction_limit,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_openai_20260729T104535614753,v3,v3+p4f38f795131e+t0346140a7195,base,M06_switch_tool,True,wrong_tool,extra_tool_call,lookup,lookup|social_search,False,False,False,extra tool call social_search
v3_B_base_openai_20260729T104838300097,v3,v3+pf2703a8137c0+tec411c286910,base,R01_user_tweets_routing,False,wrong_tool,missing_tool_call,timeline,clarify,False,False,False,missing tool call timeline; extra tool call clarify
v3_B_base_openai_20260729T104838300097,v3,v3+pf2703a8137c0+tec411c286910,base,R02_search_tweets_routing,False,wrong_tool,,social_search,social_search,True,True,True,
v3_B_base_openai_20260729T104838300097,v3,v3+pf2703a8137c0+tec411c286910,base,R03_web_news_routing,False,wrong_tool,extra_tool_call,lookup,lookup|social_search,False,False,False,extra tool call social_search
v3_B_base_openai_20260729T104838300097,v3,v3+pf2703a8137c0+tec411c286910,base,R04_read_url_routing,False,wrong_tool,,fetch,fetch,True,True,True,
v3_B_base_openai_20260729T104838300097,v3,v3+pf2703a8137c0+tec411c286910,base,R05_limit_arg,False,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_openai_20260729T104838300097,v3,v3+pf2703a8137c0+tec411c286910,base,R06_timeframe_arg,False,wrong_arg_value,,lookup,lookup,True,True,True,
v3_B_base_openai_20260729T104838300097,v3,v3+pf2703a8137c0+tec411c286910,base,R07_search_type_arg,False,wrong_arg_value,,social_search,social_search,True,True,True,
v3_B_base_openai_20260729T104838300097,v3,v3+pf2703a8137c0+tec411c286910,base,R08_out_of_scope,False,out_of_scope,,no_tool,,True,True,True,
v3_B_base_openai_20260729T104838300097,v3,v3+pf2703a8137c0+tec411c286910,base,R09_no_tool_capability,False,unnecessary_tool,,no_tool,,True,True,True,
v3_B_base_openai_20260729T104838300097,v3,v3+pf2703a8137c0+tec411c286910,base,R10_missing_handle,False,missing_info,,clarify,clarify,True,True,True,
v3_B_base_openai_20260729T104838300097,v3,v3+pf2703a8137c0+tec411c286910,base,R11_missing_url,False,missing_info,,clarify,clarify,True,True,True,
v3_B_base_openai_20260729T104838300097,v3,v3+pf2703a8137c0+tec411c286910,base,R12_confirm_before_send,False,wrong_boundary,wrong_arg_value,clarify,clarify,False,True,False,"response_type: expected 'yes_no', got 'text'"
v3_B_base_openai_20260729T104838300097,v3,v3+pf2703a8137c0+tec411c286910,base,R13_parallel_web_and_tweets,False,wrong_tool,,lookup|social_search,lookup|social_search,True,True,True,
v3_B_base_openai_20260729T104838300097,v3,v3+pf2703a8137c0+tec411c286910,base,R14_out_of_scope_coding,False,out_of_scope,,no_tool,,True,True,True,
v3_B_base_openai_20260729T104838300097,v3,v3+pf2703a8137c0+tec411c286910,base,M01_clarify_then_fill,True,missing_info,,timeline,timeline,True,True,True,
v3_B_base_openai_20260729T104838300097,v3,v3+pf2703a8137c0+tec411c286910,base,M02_carryover_timeframe,True,wrong_arg_value,extra_tool_call,lookup,lookup|social_search,False,False,False,extra tool call social_search
v3_B_base_openai_20260729T104838300097,v3,v3+pf2703a8137c0+tec411c286910,base,M03_correction_handle,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_openai_20260729T104838300097,v3,v3+pf2703a8137c0+tec411c286910,base,M04_clarify_then_url,True,missing_info,,fetch,fetch,True,True,True,
v3_B_base_openai_20260729T104838300097,v3,v3+pf2703a8137c0+tec411c286910,base,M05_correction_limit,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_openai_20260729T104838300097,v3,v3+pf2703a8137c0+tec411c286910,base,M06_switch_tool,True,wrong_tool,extra_tool_call,lookup,lookup|social_search,False,False,False,extra tool call social_search
v3_B_base_openai_20260729T105102816994,v3,v3+pbb5499b4ece2+td77f22873f2a,base,R01_user_tweets_routing,False,wrong_tool,,timeline,timeline,True,True,True,
v3_B_base_openai_20260729T105102816994,v3,v3+pbb5499b4ece2+td77f22873f2a,base,R02_search_tweets_routing,False,wrong_tool,,social_search,social_search,True,True,True,
v3_B_base_openai_20260729T105102816994,v3,v3+pbb5499b4ece2+td77f22873f2a,base,R03_web_news_routing,False,wrong_tool,extra_tool_call,lookup,lookup|social_search,False,False,False,extra tool call social_search
v3_B_base_openai_20260729T105102816994,v3,v3+pbb5499b4ece2+td77f22873f2a,base,R04_read_url_routing,False,wrong_tool,,fetch,fetch,True,True,True,
v3_B_base_openai_20260729T105102816994,v3,v3+pbb5499b4ece2+td77f22873f2a,base,R05_limit_arg,False,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_openai_20260729T105102816994,v3,v3+pbb5499b4ece2+td77f22873f2a,base,R06_timeframe_arg,False,wrong_arg_value,,lookup,lookup,True,True,True,
v3_B_base_openai_20260729T105102816994,v3,v3+pbb5499b4ece2+td77f22873f2a,base,R07_search_type_arg,False,wrong_arg_value,,social_search,social_search,True,True,True,
v3_B_base_openai_20260729T105102816994,v3,v3+pbb5499b4ece2+td77f22873f2a,base,R08_out_of_scope,False,out_of_scope,,no_tool,,True,True,True,
v3_B_base_openai_20260729T105102816994,v3,v3+pbb5499b4ece2+td77f22873f2a,base,R09_no_tool_capability,False,unnecessary_tool,,no_tool,,True,True,True,
v3_B_base_openai_20260729T105102816994,v3,v3+pbb5499b4ece2+td77f22873f2a,base,R10_missing_handle,False,missing_info,,clarify,clarify,True,True,True,
v3_B_base_openai_20260729T105102816994,v3,v3+pbb5499b4ece2+td77f22873f2a,base,R11_missing_url,False,missing_info,,clarify,clarify,True,True,True,
v3_B_base_openai_20260729T105102816994,v3,v3+pbb5499b4ece2+td77f22873f2a,base,R12_confirm_before_send,False,wrong_boundary,,clarify,clarify,True,True,True,
v3_B_base_openai_20260729T105102816994,v3,v3+pbb5499b4ece2+td77f22873f2a,base,R13_parallel_web_and_tweets,False,wrong_tool,,lookup|social_search,lookup|social_search,True,True,True,
v3_B_base_openai_20260729T105102816994,v3,v3+pbb5499b4ece2+td77f22873f2a,base,R14_out_of_scope_coding,False,out_of_scope,,no_tool,,True,True,True,
v3_B_base_openai_20260729T105102816994,v3,v3+pbb5499b4ece2+td77f22873f2a,base,M01_clarify_then_fill,True,missing_info,,timeline,timeline,True,True,True,
v3_B_base_openai_20260729T105102816994,v3,v3+pbb5499b4ece2+td77f22873f2a,base,M02_carryover_timeframe,True,wrong_arg_value,,lookup,lookup,True,True,True,
v3_B_base_openai_20260729T105102816994,v3,v3+pbb5499b4ece2+td77f22873f2a,base,M03_correction_handle,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_openai_20260729T105102816994,v3,v3+pbb5499b4ece2+td77f22873f2a,base,M04_clarify_then_url,True,missing_info,,fetch,fetch,True,True,True,
v3_B_base_openai_20260729T105102816994,v3,v3+pbb5499b4ece2+td77f22873f2a,base,M05_correction_limit,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_openai_20260729T105102816994,v3,v3+pbb5499b4ece2+td77f22873f2a,base,M06_switch_tool,True,wrong_tool,extra_tool_call,lookup,lookup|social_search,False,False,False,extra tool call social_search
v3_B_base_openai_20260729T105346361394,v3,v3+p0825b7ded3a8+t420119baa8bd,base,R01_user_tweets_routing,False,wrong_tool,,timeline,timeline,True,True,True,
v3_B_base_openai_20260729T105346361394,v3,v3+p0825b7ded3a8+t420119baa8bd,base,R02_search_tweets_routing,False,wrong_tool,,social_search,social_search,True,True,True,
v3_B_base_openai_20260729T105346361394,v3,v3+p0825b7ded3a8+t420119baa8bd,base,R03_web_news_routing,False,wrong_tool,extra_tool_call,lookup,lookup|social_search,False,False,False,extra tool call social_search
v3_B_base_openai_20260729T105346361394,v3,v3+p0825b7ded3a8+t420119baa8bd,base,R04_read_url_routing,False,wrong_tool,,fetch,fetch,True,True,True,
v3_B_base_openai_20260729T105346361394,v3,v3+p0825b7ded3a8+t420119baa8bd,base,R05_limit_arg,False,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_openai_20260729T105346361394,v3,v3+p0825b7ded3a8+t420119baa8bd,base,R06_timeframe_arg,False,wrong_arg_value,extra_tool_call,lookup,lookup|social_search,False,False,False,extra tool call social_search
v3_B_base_openai_20260729T105346361394,v3,v3+p0825b7ded3a8+t420119baa8bd,base,R07_search_type_arg,False,wrong_arg_value,,social_search,social_search,True,True,True,
v3_B_base_openai_20260729T105346361394,v3,v3+p0825b7ded3a8+t420119baa8bd,base,R08_out_of_scope,False,out_of_scope,,no_tool,,True,True,True,
v3_B_base_openai_20260729T105346361394,v3,v3+p0825b7ded3a8+t420119baa8bd,base,R09_no_tool_capability,False,unnecessary_tool,,no_tool,,True,True,True,
v3_B_base_openai_20260729T105346361394,v3,v3+p0825b7ded3a8+t420119baa8bd,base,R10_missing_handle,False,missing_info,,clarify,clarify,True,True,True,
v3_B_base_openai_20260729T105346361394,v3,v3+p0825b7ded3a8+t420119baa8bd,base,R11_missing_url,False,missing_info,,clarify,clarify,True,True,True,
v3_B_base_openai_20260729T105346361394,v3,v3+p0825b7ded3a8+t420119baa8bd,base,R12_confirm_before_send,False,wrong_boundary,,clarify,clarify,True,True,True,
v3_B_base_openai_20260729T105346361394,v3,v3+p0825b7ded3a8+t420119baa8bd,base,R13_parallel_web_and_tweets,False,wrong_tool,,lookup|social_search,lookup|social_search,True,True,True,
v3_B_base_openai_20260729T105346361394,v3,v3+p0825b7ded3a8+t420119baa8bd,base,R14_out_of_scope_coding,False,out_of_scope,,no_tool,,True,True,True,
v3_B_base_openai_20260729T105346361394,v3,v3+p0825b7ded3a8+t420119baa8bd,base,M01_clarify_then_fill,True,missing_info,,timeline,timeline,True,True,True,
v3_B_base_openai_20260729T105346361394,v3,v3+p0825b7ded3a8+t420119baa8bd,base,M02_carryover_timeframe,True,wrong_arg_value,extra_tool_call,lookup,social_search|lookup,False,False,False,extra tool call social_search
v3_B_base_openai_20260729T105346361394,v3,v3+p0825b7ded3a8+t420119baa8bd,base,M03_correction_handle,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_openai_20260729T105346361394,v3,v3+p0825b7ded3a8+t420119baa8bd,base,M04_clarify_then_url,True,missing_info,,fetch,fetch,True,True,True,
v3_B_base_openai_20260729T105346361394,v3,v3+p0825b7ded3a8+t420119baa8bd,base,M05_correction_limit,True,wrong_arg_value,,timeline,timeline,True,True,True,
